 ,Label,Area,Mean,StdDev,Perim.,BX,BY,Width,Height,Circ.,AR,Round,Solidity
958,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12279-08477,30.363,2.17,0.502,22.259,2711.807,3929.509,6.406,6.406,0.77,1.082,0.924,0.912
959,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12816-10509,6.052,1.972,0.233,10.903,3364.536,4102.78,2.562,3.843,0.64,1.363,0.733,0.803
960,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12873-08579,0.41,8.751,0.819,2.718,2747.358,4122.638,0.641,0.961,0.698,1.637,0.611,0.727
961,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12876-08578,0.103,8.664,0,1.281,2747.358,4123.919,0.32,0.32,0.785,1,1,1
962,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:13390-03944,0.103,2.312,0,1.281,1263.182,4288.543,0.32,0.32,0.785,1,1,1
963,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:13758-07141,36.313,3.064,0.55,25.539,2283.913,4402.882,6.726,7.366,0.7,1.085,0.922,0.908
964,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14043-11053,36.723,2.503,0.593,23.993,3536.526,4494.482,7.046,6.726,0.802,1.087,0.92,0.931
965,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14620-15243,23.593,5.183,1.054,18.713,4879.138,4679.604,5.765,5.765,0.847,1.081,0.925,0.913
966,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14673-15614,4.513,1.686,0.142,8.716,4999.563,4698.5,2.883,2.242,0.747,1.299,0.77,0.815
967,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14707-09540,3.283,1.005,0.038,10.715,3053.865,4709.39,3.203,2.242,0.359,2.187,0.457,0.703
968,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14713-09543,0.103,1.133,0,1.281,3056.427,4712.272,0.32,0.32,0.785,1,1,1
969,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14738-15535,8.822,4.458,0.528,11.466,4974.261,4718.358,2.883,3.843,0.843,1.387,0.721,0.901
970,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14794-09126,28.004,3.063,1.419,19.729,2919.988,4735.012,6.085,6.406,0.904,1.059,0.945,0.932
971,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14858-12071,20.824,2.499,0.264,17.464,3863.211,4756.471,5.765,4.804,0.858,1.295,0.772,0.919
972,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15049-10126,3.795,3.213,0.335,7.357,3242.189,4818.605,2.242,2.562,0.881,1.044,0.958,0.831
973,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15276-11625,0.103,2.943,0,1.281,3723.249,4892.59,0.32,0.32,0.785,1,1,1
974,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15278-11618,14.977,2.549,0.347,15.089,3719.086,4890.988,4.164,4.804,0.827,1.248,0.801,0.904
975,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15943-06535,6.155,1.821,0.302,9.279,2091.425,5104.935,3.203,2.562,0.898,1.409,0.71,0.889
976,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:16224-08322,28.825,3.371,0.847,20.104,2662.484,5193.012,5.765,6.726,0.896,1.229,0.814,0.934
977,slice0002_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08399-08382,24337021.6,1.292,0.24,21499.082,0,0,5369.166,5380.375,0.662,1.002,0.841,0.842
978,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:00452-09399,7.386,2.228,0.365,10.185,3008.706,143.165,3.203,3.203,0.895,1.135,0.881,0.9
979,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01004-05582,32.825,1.457,0.528,22.556,1784.597,318.358,6.726,6.406,0.811,1.005,0.995,0.918
980,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01357-10003,6.565,0.993,0.017,9.279,3202.475,433.338,2.883,2.883,0.958,1.087,0.92,0.908
981,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02429-10377,22.362,2.721,1.25,18.104,3320.978,775.076,5.124,5.765,0.857,1.185,0.844,0.918
982,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02887-08937,20.003,1.073,0.18,16.558,2860.096,922.085,4.804,5.445,0.917,1.299,0.77,0.938
983,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02914-14264,0.103,4.108,0,1.281,4568.467,933.294,0.32,0.32,0.785,1,1,1
984,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02916-14270,13.028,5.511,1.431,22.679,4567.826,931.053,5.124,5.765,0.318,1.895,0.528,0.702
985,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02926-14278,0.103,2.233,0,1.281,4572.951,937.138,0.32,0.32,0.785,1,1,1
986,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02921-14279,31.799,4.344,3.15,30.631,4569.428,931.373,8.007,8.648,0.426,1.67,0.599,0.712
987,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03151-13016,20.311,3.881,0.656,17.089,4165.876,1006.638,5.765,5.124,0.874,1.112,0.899,0.906
988,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03304-11736,20.208,1.589,0.509,17.619,3756.238,1055.321,5.124,6.085,0.818,1.364,0.733,0.904
989,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03575-02087,22.362,2.499,0.777,17.729,665.541,1142.437,5.765,5.445,0.894,1.243,0.805,0.922
990,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03792-10690,18.464,4.887,1.249,16.105,3421.546,1211.938,4.484,5.445,0.895,1.161,0.862,0.923
991,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03806-12631,5.744,2.326,0.407,8.826,4044.169,1217.703,2.883,2.562,0.927,1.281,0.781,0.903
992,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04032-10977,9.848,3.557,1.161,13.012,3513.786,1289.445,3.843,3.843,0.731,1.238,0.808,0.831
993,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04614-12421,19.387,2.498,0.886,16.105,3975.95,1475.207,4.804,5.124,0.939,1.034,0.967,0.938
994,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04627-11253,5.539,6.83,0.941,8.903,3602.824,1480.332,2.562,3.203,0.878,1.324,0.755,0.857
995,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04667-09770,3.693,2.721,0.407,7.092,3128.17,1493.784,2.242,2.242,0.923,1.24,0.806,0.867
996,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04837-09632,0.103,3.034,0,1.281,3084.932,1549.192,0.32,0.32,0.785,1,1,1
997,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04840-09635,0.103,2.488,0,1.281,3085.893,1550.153,0.32,0.32,0.785,1,1,1
998,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04842-09640,0.103,2.759,0,1.281,3087.494,1550.793,0.32,0.32,0.785,1,1,1
999,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04846-09642,0.103,3.358,0,1.281,3088.135,1552.074,0.32,0.32,0.785,1,1,1
1000,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04845-09634,10.976,2.78,0.612,15.277,3083.331,1549.833,4.804,3.843,0.591,1.733,0.577,0.775
1001,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04870-10418,8.309,4.309,0.876,10.372,3335.07,1558.16,3.203,3.203,0.971,1.098,0.911,0.926
1002,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06167-13244,44.109,1.174,0.269,24.665,4237.938,1971.641,7.687,7.366,0.911,1.065,0.939,0.946
1003,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06255-07527,28.107,1.907,0.868,19.386,2407.861,2000.466,5.765,6.085,0.94,1.068,0.936,0.946
1004,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06343-01580,0.308,7.139,0.546,2.562,506.042,2031.213,0.32,0.961,0.589,3,0.333,1
1005,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06343-01575,3.077,5.867,1.11,8.451,503.159,2030.572,2.562,2.242,0.542,1.841,0.543,0.706
1006,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06347-01579,0.103,5.362,0,1.281,505.721,2032.814,0.32,0.32,0.785,1,1,1
1007,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06348-01572,0.103,5.385,0,1.281,503.479,2033.134,0.32,0.32,0.785,1,1,1
1008,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06349-01578,1.334,5.523,0.686,6.529,504.761,2032.494,1.601,1.922,0.393,2.089,0.479,0.634
1009,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06352-01576,0.205,4.603,0.116,1.922,504.44,2034.415,0.641,0.32,0.698,2,0.5,1
1010,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06359-01641,0.103,1.207,0,1.281,525.579,2036.657,0.32,0.32,0.785,1,1,1
1011,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06447-04820,9.437,1.566,0.254,12.184,1541.505,2063.241,4.484,3.203,0.799,1.677,0.596,0.876
1012,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06561-13110,6.36,3.74,0.532,9.544,4197.263,2100.073,3.203,2.883,0.877,1.309,0.764,0.867
1013,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06571-11377,4.308,1.824,0.197,7.998,3642.539,2103.596,2.562,2.242,0.846,1.178,0.849,0.848
1014,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06590-11631,9.848,4.418,1.232,11.809,3723.57,2108.72,3.523,4.164,0.887,1.45,0.689,0.893
1015,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06713-05918,0.103,2.572,0,1.281,1895.414,2150.036,0.32,0.32,0.785,1,1,1
1016,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06716-05920,0.103,2.635,0,1.281,1896.055,2150.997,0.32,0.32,0.785,1,1,1
1017,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06718-05914,0.308,2.08,0.046,1.812,1893.813,2151.317,0.641,0.641,1,1.464,0.683,0.857
1018,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06718-05917,0.513,2.687,0.29,2.718,1894.774,2151.317,0.961,0.961,0.873,2.308,0.433,0.769
1019,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06721-05912,0.513,2.607,0.248,3.093,1892.852,2152.278,1.281,0.641,0.674,2.749,0.364,0.769
1020,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06778-05513,3.488,1.008,0.02,7.357,1764.74,2169.894,2.242,2.242,0.81,1.143,0.875,0.819
1021,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:06815-12651,30.774,1.682,0.941,21.463,4048.974,2179.182,6.085,7.366,0.84,1.248,0.801,0.919
1022,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07533-06466,2.052,4.515,0.298,5.998,2069.966,2412.025,2.242,1.601,0.717,2.418,0.414,0.769
1023,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07662-10134,35.903,1.893,0.636,22.931,3242.83,2449.818,5.765,8.327,0.858,1.539,0.65,0.941
1024,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07978-11916,18.567,1.243,0.351,16.636,3813.568,2552.948,5.765,4.804,0.843,1.382,0.724,0.9
1025,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:07998-11445,45.135,1.769,0.819,25.837,3661.435,2558.072,8.648,7.366,0.85,1.3,0.769,0.937
1026,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08682-10723,32.005,1.624,0.761,20.854,3431.154,2777.784,6.406,6.085,0.925,1.071,0.934,0.953
1027,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09132-06957,32.107,1.03,0.083,21.948,2224.661,2921.91,7.046,6.085,0.838,1.461,0.684,0.933
1028,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09162-14467,0.103,2.253,0,1.281,4633.484,2934.401,0.32,0.32,0.785,1,1,1
1029,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09165-14467,1.026,1.971,0.103,3.999,4632.843,2934.721,1.281,1.281,0.806,1.137,0.88,0.8
1030,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09278-09885,3.283,4.14,0.343,6.451,3165.002,2970.592,2.242,1.922,0.991,1.227,0.815,0.889
1031,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09422-08772,8.411,5.356,0.723,10.825,2807.89,3016.072,3.203,3.203,0.902,1.066,0.938,0.921
1032,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09663-05191,4.001,3.5,0.494,7.81,1661.61,3093.58,2.242,2.562,0.824,1.293,0.773,0.867
1033,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:09922-03433,13.951,3.517,0.526,13.996,1097.278,3175.571,4.484,4.484,0.895,1.162,0.861,0.898
1034,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10055-00308,16.207,1.725,0.37,15.199,96.404,3218.168,4.484,4.804,0.882,1.185,0.844,0.913
1035,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10062-04794,18.464,2.972,0.912,16.448,1532.858,3220.09,5.124,5.445,0.858,1.067,0.938,0.893
1036,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10833-01476,1.641,2.496,0.271,4.264,472.092,3468.947,1.601,1.281,1,1.209,0.827,0.889
1037,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:10836-01480,0.103,2.675,0,1.281,474.014,3470.549,0.32,0.32,0.785,1,1,1
1038,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11193-13902,30.056,1.389,0.545,20.291,4449.323,3582.006,6.406,6.085,0.917,1.23,0.813,0.944
1039,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11304-14449,0.103,5.345,0,1.281,4627.719,3620.44,0.32,0.32,0.785,1,1,1
1040,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11308-14450,0.103,5.344,0,1.281,4628.039,3621.721,0.32,0.32,0.785,1,1,1
1041,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11307-14450,2.872,5.265,0.596,7.169,4627.078,3620.119,1.922,2.562,0.702,1.945,0.514,0.767
1042,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11315-16581,36.826,3.863,0.673,23.993,5307.031,3620.44,7.366,7.046,0.804,1.059,0.944,0.913
1043,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11448-16442,5.642,3.331,0.393,9.622,5264.434,3665.279,3.203,2.883,0.766,1.519,0.658,0.815
1044,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11651-05386,40.108,6.267,1.086,23.682,1721.823,3728.053,6.726,7.366,0.899,1.243,0.804,0.946
1045,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11680-16297,42.263,2.901,0.719,25.617,5216.072,3737.021,7.366,7.687,0.809,1.087,0.92,0.923
1046,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:11994-14120,2.462,2.216,0.216,8.075,4521.386,3840.151,2.242,2.562,0.474,1.943,0.515,0.649
1047,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12040-03980,32.518,4.105,0.936,22.103,1271.51,3852.962,6.726,6.726,0.836,1.04,0.961,0.901
1048,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12188-12939,0.103,4.337,0,1.281,4144.097,3903.567,0.32,0.32,0.785,1,1,1
1049,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12187-03761,8.514,1.926,0.404,10.825,1202.97,3901.645,3.203,3.523,0.913,1.32,0.757,0.907
1050,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12187-12938,17.849,4.056,0.961,20.977,4140.253,3901.325,7.046,4.164,0.51,2.018,0.496,0.779
1051,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12240-13637,34.774,1.509,0.602,22.103,4364.769,3916.378,6.085,7.687,0.894,1.272,0.786,0.933
1052,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12265-12765,6.565,2.404,0.456,9.279,4087.087,3926.947,2.883,2.883,0.958,1.085,0.922,0.914
1053,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12276-08471,27.286,2.249,0.585,19.276,2710.205,3928.869,6.085,6.085,0.923,1.053,0.95,0.93
1054,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12816-10511,12.515,1.055,0.087,13.543,3364.536,4102.46,3.843,4.484,0.857,1.262,0.793,0.91
1055,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12864-08549,0.205,4.683,0.587,1.922,2737.749,4120.076,0.641,0.32,0.698,2,0.5,1
1056,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12867-08573,0.718,4.295,0.149,2.718,2745.436,4120.716,0.961,0.961,1,1.596,0.626,0.875
1057,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:12875-08578,0.718,4.543,0.381,5.358,2746.717,4122.958,1.281,1.601,0.314,1.472,0.679,0.5
1058,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:13741-07139,35.39,3.55,0.743,23.65,2283.273,4397.758,6.726,6.726,0.795,1.155,0.866,0.92
1059,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14041-11044,36.005,2.906,0.631,23.274,3533.644,4493.842,7.046,6.726,0.835,1.081,0.925,0.93
1060,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14617-15251,23.388,3.83,1.303,18.557,4881.7,4678.963,6.085,5.124,0.853,1.146,0.873,0.916
1061,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14683-15622,0.103,3.145,0,1.281,5003.406,4702.664,0.32,0.32,0.785,1,1,1
1062,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14687-15625,0.103,2.831,0,1.281,5004.367,4703.945,0.32,0.32,0.785,1,1,1
1063,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14687-15623,1.231,2.84,0.116,4.905,5003.086,4703.305,1.601,1.281,0.643,1.223,0.818,0.727
1064,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14698-09532,0.308,1.002,0.023,1.812,3052.584,4707.148,0.641,0.641,1,1.464,0.683,0.857
1065,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14706-09533,6.155,0.99,0.006,10.185,3051.943,4708.429,2.883,3.523,0.746,1.957,0.511,0.833
1066,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14719-09530,0.103,1.235,0,1.281,3052.264,4714.194,0.32,0.32,0.785,1,1,1
1067,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14732-15528,10.053,5.356,0.532,11.841,4971.699,4716.436,3.203,3.843,0.901,1.293,0.774,0.933
1068,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14792-09126,31.287,2.917,1.146,21.165,2919.668,4734.372,6.726,6.726,0.878,1.07,0.934,0.927
1069,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:14854-12078,4.411,3.692,0.218,9.169,3866.734,4756.471,3.203,2.242,0.659,1.444,0.692,0.789
1070,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15045-10123,5.95,3.226,0.428,9.169,3240.908,4817.004,2.883,3.203,0.889,1.238,0.808,0.859
1071,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15273-11630,17.438,2.943,0.567,16.293,3722.609,4889.387,4.484,4.804,0.826,1.106,0.904,0.916
1072,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:15943-06535,4.719,2.343,0.499,7.81,2091.745,5104.935,2.562,2.562,0.972,1.116,0.896,0.885
1073,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:16225-08323,28.927,3.481,0.808,20.557,2662.484,5193.652,6.406,6.085,0.86,1.211,0.826,0.929
1074,slice0003_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:08399-08382,24337021.91,1.353,0.238,21499.082,0,0,5369.166,5380.375,0.662,1.002,0.841,0.842
1075,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:00451-09398,0.821,2.634,0.182,4.264,3009.346,144.126,1.601,0.961,0.567,1.891,0.529,0.667
1076,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01010-05581,31.287,1.475,0.648,21.275,1784.597,319.959,6.085,7.046,0.869,1.197,0.836,0.927
1077,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:01356-10006,3.898,1.095,0.175,7.092,3203.756,433.338,2.242,2.242,0.974,1.247,0.802,0.894
1078,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02428-10375,20.208,2.926,1.024,17.542,3320.658,774.756,4.484,5.765,0.825,1.223,0.818,0.929
1079,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02888-08936,19.49,1.145,0.273,16.37,2859.455,922.405,5.124,5.124,0.914,1.203,0.831,0.929
1080,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02917-14266,0.103,5.491,0,1.281,4569.107,934.255,0.32,0.32,0.785,1,1,1
1081,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02914-14275,2.667,9.544,1.419,8.263,4571.029,932.013,1.922,2.883,0.491,2.731,0.366,0.712
1082,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02919-14268,0.103,5.876,0,1.281,4569.748,934.896,0.32,0.32,0.785,1,1,1
1083,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02916-14285,3.077,10.295,2.349,7.732,4574.232,932.654,1.922,2.883,0.647,1.774,0.564,0.741
1084,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02927-14286,0.41,3.144,0.293,2.718,4575.193,937.138,0.961,0.961,0.698,2.654,0.377,0.667
1085,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02931-14269,0.103,2.817,0,1.281,4570.068,938.739,0.32,0.32,0.785,1,1,1
1086,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:02933-14277,5.744,2.9,0.276,14.073,4570.709,938.099,4.164,2.883,0.364,1.712,0.584,0.644
1087,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03304-11735,16.823,2.015,0.871,16.636,3756.238,1055.962,4.804,4.804,0.764,1.1,0.909,0.896
1088,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03576-02088,14.361,2.421,0.605,15.277,666.181,1143.078,5.124,4.484,0.773,1.507,0.664,0.851
1089,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03792-10690,17.849,5.294,1.305,15.84,3421.546,1211.938,4.484,5.124,0.894,1.14,0.877,0.923
1090,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:03802-12631,3.18,2.064,0.183,6.639,4044.169,1217.062,2.562,1.601,0.907,1.546,0.647,0.912
1091,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04030-10977,5.95,3.442,0.716,10.793,3514.107,1289.445,3.203,2.883,0.642,1.265,0.79,0.806
1092,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04613-12422,17.336,2.602,1.038,15.277,3976.27,1475.207,4.804,4.804,0.933,1.027,0.974,0.926
1093,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04627-11251,5.026,6.2,0.653,8.185,3602.504,1480.652,2.242,2.883,0.943,1.34,0.746,0.899
1094,slice0004_Result of 0h_to_24h_timecourse_A2 Region1_Merged_RAW_ch01.tif:04667-09770,4.001,3.196,0.983,7.279,3128.17,1493.784,2.242,2.242,0.949,1.272,0.786,0.918
